call_id,call_status,call_time,campaign_type,client_id,client_response,duration_sec,follow_up_required,region_code
call_20260518_235658_063439,failed,,loan_offer,client_006856,not_interested,368,True,DE-BE
call_20260518_235712_056185,busy,,deposit_offer,client_042819,not_interested,347,False,RU-TA
call_20260518_235822_029638,busy,,insurance_offer,client_032772,opted_out,342,True,DE-NW
call_20260518_235824_004822,answered,,insurance_offer,client_019740,interested,358,True,RU-SPE
call_20260518_235904_007959,failed,,deposit_offer,client_034447,callback_requested,203,True,DE-HE
call_20260519_000006_085314,failed,,deposit_offer,client_010451,interested,461,False,DE-BY
call_20260519_000020_073317,no_answer,,credit_card_offer,client_037440,not_interested,399,False,RU-NGR
call_20260519_000035_084324,no_answer,,credit_card_offer,client_045941,callback_requested,193,False,RU-SPE
call_20260519_000047_002119,failed,,insurance_offer,client_048601,opted_out,298,True,RU-TA
call_20260519_000126_057551,no_answer,,deposit_offer,client_039561,callback_requested,515,False,RU-KR
call_20260519_000225_025022,no_answer,,credit_card_offer,client_004669,not_interested,210,True,DE-BE
call_20260519_000308_094976,failed,,deposit_offer,client_024145,interested,213,False,DE-NW
call_20260519_000329_044789,busy,,insurance_offer,client_038290,not_interested,176,True,DE-HE
call_20260519_000407_045712,answered,,insurance_offer,client_044220,callback_requested,343,True,RU-NGR
call_20260519_000407_049211,failed,,deposit_offer,client_041977,interested,224,False,DE-NW
call_20260519_000430_063227,no_answer,,deposit_offer,client_028946,callback_requested,511,True,RU-NGR
call_20260519_000457_048049,answered,,insurance_offer,client_039908,not_interested,443,True,DE-BY
call_20260519_000530_088885,failed,,deposit_offer,client_039454,interested,354,True,RU-MOW
call_20260519_000556_068818,no_answer,,loan_offer,client_018638,not_interested,184,True,DE-BE
call_20260519_000603_079486,busy,,deposit_offer,client_016733,callback_requested,25,True,RU-SPE
call_20260519_000619_057014,busy,,insurance_offer,client_037710,interested,165,False,RU-SPE
call_20260519_000627_027626,no_answer,,loan_offer,client_015628,not_interested,371,False,RU-KR
call_20260519_000650_001225,answered,,deposit_offer,client_033440,interested,153,True,RU-NGR
call_20260519_000651_084931,answered,,loan_offer,client_041090,interested,232,True,DE-BW
call_20260519_000745_007748,answered,,credit_card_offer,client_000532,opted_out,263,False,DE-BY
call_20260519_000814_096088,no_answer,,credit_card_offer,client_045938,interested,517,False,RU-NGR
call_20260519_000839_025224,no_answer,,insurance_offer,client_027401,interested,376,True,DE-HE
call_20260519_000942_009821,no_answer,,insurance_offer,client_003534,callback_requested,390,False,DE-NW
call_20260519_001023_005158,answered,,insurance_offer,client_026772,opted_out,445,False,DE-HE
call_20260519_001030_094380,busy,,credit_card_offer,client_048181,callback_requested,275,True,DE-HE
call_20260519_001108_008233,busy,,deposit_offer,client_032830,not_interested,508,True,DE-BY
call_20260519_001113_068977,failed,,credit_card_offer,client_018512,not_interested,51,True,DE-BY
call_20260519_001114_010555,busy,,deposit_offer,client_028097,callback_requested,278,False,DE-NW
call_20260519_001115_040578,no_answer,,deposit_offer,client_039313,callback_requested,18,False,RU-NGR
call_20260519_001313_010590,failed,,loan_offer,client_011896,callback_requested,479,False,DE-BE
call_20260519_001323_048695,answered,,credit_card_offer,client_029921,not_interested,373,False,RU-SPE
call_20260519_001355_069994,no_answer,,credit_card_offer,client_014215,opted_out,317,True,DE-HE
call_20260519_001432_030965,busy,,loan_offer,client_036509,callback_requested,403,True,RU-KR
call_20260519_001513_036231,busy,,credit_card_offer,client_020423,not_interested,517,True,DE-BW
call_20260519_001543_038348,no_answer,,insurance_offer,client_021121,callback_requested,124,True,RU-TA
call_20260519_001622_046080,busy,,deposit_offer,client_020441,interested,513,False,DE-BY
call_20260519_001700_047672,busy,,credit_card_offer,client_041365,interested,95,False,DE-BY
call_20260519_001724_023443,busy,,insurance_offer,client_028568,interested,495,True,RU-MOW
call_20260519_001832_036696,busy,,credit_card_offer,client_021085,opted_out,288,False,RU-SPE
call_20260519_001904_070024,answered,,credit_card_offer,client_044827,not_interested,196,False,RU-SPE
call_20260519_001923_002044,no_answer,,insurance_offer,client_010662,callback_requested,382,True,DE-NW
call_20260519_001958_075017,failed,,loan_offer,client_022931,interested,292,True,RU-TA
call_20260519_002027_060429,no_answer,,credit_card_offer,client_049394,not_interested,330,True,DE-HE
call_20260519_002125_043666,busy,,credit_card_offer,client_009402,opted_out,360,True,DE-HE
call_20260519_002150_082861,failed,,loan_offer,client_026129,interested,300,False,RU-MOW
call_20260519_002209_003585,busy,,credit_card_offer,client_034992,callback_requested,61,True,RU-SPE
call_20260519_002245_048815,no_answer,,credit_card_offer,client_004508,interested,452,False,RU-KR
call_20260519_002256_027508,answered,,deposit_offer,client_010064,interested,473,True,RU-TA
call_20260519_002306_054731,answered,,deposit_offer,client_040769,opted_out,451,True,DE-NW
call_20260519_002330_044970,busy,,deposit_offer,client_035439,interested,241,False,RU-MOW
call_20260519_002404_027906,failed,,loan_offer,client_032154,callback_requested,15,True,DE-BE
call_20260519_002526_007493,busy,,loan_offer,client_034910,callback_requested,539,True,RU-SPE
call_20260519_002533_089981,busy,,insurance_offer,client_026947,callback_requested,133,True,DE-NW
call_20260519_002629_081270,failed,,insurance_offer,client_034494,interested,224,True,RU-KR
call_20260519_002633_076928,answered,,deposit_offer,client_023214,not_interested,374,True,RU-SPE
call_20260519_002639_027313,failed,,deposit_offer,client_035947,not_interested,256,True,RU-TA
call_20260519_002755_013069,failed,,loan_offer,client_007791,opted_out,415,True,DE-BE
call_20260519_002757_062135,busy,,deposit_offer,client_035949,opted_out,401,False,DE-BW
call_20260519_002811_092152,busy,,insurance_offer,client_013658,not_interested,97,False,RU-KR
call_20260519_002859_022317,answered,,loan_offer,client_004749,opted_out,11,False,RU-NGR
call_20260519_002900_063988,no_answer,,deposit_offer,client_023614,not_interested,420,True,DE-BE
call_20260519_002937_070565,no_answer,,deposit_offer,client_022761,callback_requested,369,False,RU-SPE
call_20260519_003106_095083,answered,,insurance_offer,client_019021,interested,471,True,RU-MOW
call_20260519_003110_024249,no_answer,,credit_card_offer,client_040727,opted_out,533,True,DE-BE
call_20260519_003205_079792,answered,,insurance_offer,client_003488,not_interested,351,True,DE-BW
call_20260519_003222_077845,no_answer,,loan_offer,client_001983,interested,474,False,DE-BW
call_20260519_003241_038261,answered,,credit_card_offer,client_034155,interested,56,False,DE-BY
call_20260519_003339_031018,answered,,insurance_offer,client_040593,opted_out,390,True,DE-BW
call_20260519_003417_035512,failed,,deposit_offer,client_045696,not_interested,301,True,RU-TA
call_20260519_003535_022096,failed,,credit_card_offer,client_038061,not_interested,594,True,RU-MOW
call_20260519_003546_066551,failed,,insurance_offer,client_011237,not_interested,41,False,DE-BW
call_20260519_003555_083197,failed,,loan_offer,client_023137,interested,182,True,RU-SPE
call_20260519_003559_055272,failed,,loan_offer,client_037344,not_interested,521,False,DE-BY
call_20260519_003608_078327,no_answer,,loan_offer,client_047161,callback_requested,257,True,DE-BE
call_20260519_003639_039874,failed,,insurance_offer,client_024847,callback_requested,339,False,RU-MOW
call_20260519_003702_094301,answered,,deposit_offer,client_000056,callback_requested,218,True,DE-BE
call_20260519_003710_022261,busy,,credit_card_offer,client_001749,opted_out,346,True,DE-HE
call_20260519_003756_076183,no_answer,,insurance_offer,client_010147,opted_out,428,False,RU-SPE
call_20260519_003854_020039,answered,,insurance_offer,client_008352,callback_requested,220,True,DE-BW
call_20260519_003854_027696,no_answer,,insurance_offer,client_028440,callback_requested,176,False,DE-BE
call_20260519_003909_067020,failed,,insurance_offer,client_034649,interested,131,True,RU-SPE
call_20260519_003929_011040,answered,,deposit_offer,client_016737,callback_requested,586,True,DE-BW
call_20260519_003936_049071,busy,,loan_offer,client_005021,callback_requested,504,False,RU-KR
call_20260519_004030_087506,busy,,loan_offer,client_014948,callback_requested,273,True,RU-NGR
call_20260519_004152_007605,answered,,insurance_offer,client_028681,not_interested,159,True,RU-SPE
call_20260519_004253_029844,failed,,credit_card_offer,client_039531,interested,355,False,RU-TA
call_20260519_004312_088553,busy,,deposit_offer,client_041191,opted_out,306,True,DE-BW
call_20260519_004321_027722,answered,,insurance_offer,client_023919,callback_requested,192,True,DE-BW
call_20260519_004325_029359,busy,,loan_offer,client_040657,callback_requested,545,False,DE-BE
call_20260519_004432_045987,no_answer,,deposit_offer,client_043982,opted_out,223,True,RU-MOW
call_20260519_004440_095323,no_answer,,loan_offer,client_046364,opted_out,68,False,DE-BY
call_20260519_004501_054579,answered,,insurance_offer,client_013948,interested,584,True,DE-HE
call_20260519_004548_015191,failed,,deposit_offer,client_046774,not_interested,452,False,RU-SPE
call_20260519_004611_053367,no_answer,,insurance_offer,client_044870,opted_out,39,False,RU-KR
call_20260519_004640_041782,no_answer,,deposit_offer,client_045951,callback_requested,421,True,RU-SPE
call_20260519_004641_068404,no_answer,,deposit_offer,client_019644,callback_requested,91,True,DE-BY
call_20260519_004710_062097,answered,,loan_offer,client_017518,not_interested,560,False,RU-SPE
call_20260519_004712_016733,busy,,insurance_offer,client_047752,not_interested,437,True,DE-BE
call_20260519_004800_055509,answered,,loan_offer,client_046568,not_interested,596,True,RU-MOW
call_20260519_004801_031815,no_answer,,loan_offer,client_026594,opted_out,511,False,DE-BY
call_20260519_004805_066578,failed,,insurance_offer,client_026865,interested,61,False,RU-SPE
call_20260519_004848_066200,answered,,credit_card_offer,client_020437,not_interested,44,False,DE-BE
call_20260519_004854_020557,no_answer,,insurance_offer,client_047467,not_interested,582,False,RU-NGR
call_20260519_005028_031034,failed,,insurance_offer,client_039830,not_interested,227,False,RU-NGR
call_20260519_005048_019690,busy,,credit_card_offer,client_011219,not_interested,245,True,RU-MOW
call_20260519_005111_082166,failed,,insurance_offer,client_014141,opted_out,97,True,DE-BW
call_20260519_005152_090726,failed,,insurance_offer,client_047389,opted_out,346,True,DE-BE
call_20260519_005200_055167,no_answer,,credit_card_offer,client_037533,not_interested,50,True,RU-SPE
call_20260519_005215_074632,answered,,deposit_offer,client_042730,opted_out,159,True,DE-BY
call_20260519_005233_011183,answered,,loan_offer,client_024411,interested,530,False,DE-HE
call_20260519_005317_082245,no_answer,,credit_card_offer,client_005810,opted_out,368,False,RU-SPE
call_20260519_005331_019938,failed,,credit_card_offer,client_003412,not_interested,577,False,RU-NGR
call_20260519_005337_051026,answered,,deposit_offer,client_033807,not_interested,174,True,RU-NGR
call_20260519_005351_088533,busy,,deposit_offer,client_028166,interested,511,False,DE-HE
call_20260519_005406_077738,no_answer,,credit_card_offer,client_013607,callback_requested,205,False,RU-MOW
call_20260519_005417_011744,no_answer,,credit_card_offer,client_013855,not_interested,240,True,RU-KR
call_20260519_005440_040539,answered,,loan_offer,client_027795,callback_requested,571,False,RU-MOW
call_20260519_005526_035552,no_answer,,deposit_offer,client_031006,callback_requested,465,True,RU-MOW
call_20260519_005540_031874,answered,,credit_card_offer,client_017501,not_interested,323,True,DE-HE
call_20260519_005602_084013,busy,,credit_card_offer,client_019955,opted_out,58,True,RU-KR
call_20260519_005609_077877,no_answer,,insurance_offer,client_000080,opted_out,279,False,DE-BW
call_20260519_005622_079981,answered,,insurance_offer,client_015903,opted_out,27,False,DE-BE
call_20260519_005640_073510,answered,,deposit_offer,client_042469,not_interested,569,True,RU-NGR
call_20260519_005644_079779,busy,,loan_offer,client_042417,callback_requested,572,True,DE-BE
call_20260519_005757_093396,answered,,credit_card_offer,client_015960,interested,359,False,DE-BW
call_20260519_005805_014800,busy,,deposit_offer,client_034702,callback_requested,41,False,RU-MOW
call_20260519_005955_028676,no_answer,,deposit_offer,client_005111,interested,199,False,DE-BW
call_20260519_005959_053370,failed,,loan_offer,client_002142,callback_requested,413,False,RU-KR
call_20260519_010020_077542,failed,,loan_offer,client_028865,opted_out,212,False,DE-HE
call_20260519_010201_058305,failed,,credit_card_offer,client_034460,opted_out,42,False,RU-KR
call_20260519_010215_003115,no_answer,,insurance_offer,client_011772,callback_requested,513,True,RU-MOW
call_20260519_010219_080529,failed,,insurance_offer,client_036588,callback_requested,323,True,RU-SPE
call_20260519_010500_039125,answered,,credit_card_offer,client_004322,opted_out,330,True,DE-BE
call_20260519_010532_020949,busy,,credit_card_offer,client_004758,interested,325,False,RU-SPE
call_20260519_010602_063106,failed,,credit_card_offer,client_031968,not_interested,388,False,RU-KR
call_20260519_010614_074569,failed,,deposit_offer,client_015023,callback_requested,43,False,DE-BE
call_20260519_010625_059340,failed,,deposit_offer,client_026355,not_interested,301,True,DE-BW
call_20260519_010633_006168,answered,,credit_card_offer,client_010200,callback_requested,46,False,RU-MOW
call_20260519_010821_023218,no_answer,,credit_card_offer,client_016598,callback_requested,124,True,DE-BY
call_20260519_010821_057684,answered,,credit_card_offer,client_011196,opted_out,302,True,DE-HE
call_20260519_010852_016126,failed,,insurance_offer,client_031122,opted_out,178,False,DE-BW
call_20260519_011012_007363,failed,,credit_card_offer,client_045232,callback_requested,13,False,DE-BY
call_20260519_011013_072391,no_answer,,insurance_offer,client_036074,interested,315,False,DE-BE
call_20260519_011043_086481,answered,,deposit_offer,client_012159,not_interested,201,True,RU-TA
call_20260519_011120_071298,answered,,credit_card_offer,client_006504,not_interested,13,False,RU-TA
call_20260519_011122_019071,no_answer,,deposit_offer,client_038404,interested,411,False,DE-NW
call_20260519_011242_055048,answered,,credit_card_offer,client_039321,opted_out,246,False,DE-BE
call_20260519_011257_043699,failed,,credit_card_offer,client_017949,callback_requested,328,True,DE-BW
call_20260519_011318_056596,no_answer,,insurance_offer,client_013656,callback_requested,461,False,DE-HE
call_20260519_011330_043163,answered,,insurance_offer,client_013088,callback_requested,82,True,DE-BW
call_20260519_011355_081401,busy,,insurance_offer,client_008779,opted_out,181,False,DE-BY
call_20260519_011359_095552,failed,,deposit_offer,client_013251,not_interested,592,True,RU-KR
call_20260519_011517_087779,answered,,insurance_offer,client_005106,callback_requested,363,False,DE-NW
call_20260519_011521_016934,answered,,credit_card_offer,client_030756,interested,492,True,DE-NW
call_20260519_011523_023608,busy,,insurance_offer,client_032519,interested,542,False,RU-SPE
call_20260519_011533_013955,no_answer,,deposit_offer,client_040946,opted_out,470,True,DE-BY
call_20260519_011552_076110,busy,,loan_offer,client_028011,opted_out,539,False,DE-BE
call_20260519_011601_041867,busy,,loan_offer,client_045272,interested,445,True,DE-NW
call_20260519_011614_071841,busy,,insurance_offer,client_028767,not_interested,341,False,DE-BY
call_20260519_011620_048662,busy,,loan_offer,client_005469,opted_out,204,True,DE-BW
call_20260519_011627_053411,no_answer,,deposit_offer,client_009889,opted_out,513,False,RU-SPE
call_20260519_011748_004325,failed,,loan_offer,client_027493,callback_requested,270,False,DE-HE
call_20260519_011751_022871,no_answer,,insurance_offer,client_036393,opted_out,268,False,DE-BW
call_20260519_011759_091907,failed,,deposit_offer,client_009960,not_interested,345,False,DE-HE
call_20260519_011839_031170,busy,,insurance_offer,client_049905,interested,13,False,DE-HE
call_20260519_011927_024370,no_answer,,loan_offer,client_038598,callback_requested,73,False,DE-BW
call_20260519_011929_093097,answered,,insurance_offer,client_023869,interested,517,True,RU-TA
call_20260519_012009_053344,no_answer,,deposit_offer,client_037248,interested,268,False,DE-HE
call_20260519_012017_043563,failed,,insurance_offer,client_031721,opted_out,372,True,DE-BW
call_20260519_012039_093367,answered,,loan_offer,client_009528,opted_out,102,True,RU-TA
call_20260519_012043_075092,answered,,loan_offer,client_049285,interested,185,True,RU-NGR
call_20260519_012051_089278,no_answer,,credit_card_offer,client_048889,opted_out,590,True,RU-MOW
call_20260519_012124_085192,busy,,credit_card_offer,client_003606,not_interested,213,False,DE-NW
call_20260519_012231_081698,failed,,deposit_offer,client_047398,not_interested,512,True,RU-KR
call_20260519_012244_006246,busy,,insurance_offer,client_014344,not_interested,350,True,DE-NW
call_20260519_012343_039847,no_answer,,credit_card_offer,client_013143,callback_requested,244,False,DE-BY
call_20260519_012428_090448,failed,,insurance_offer,client_023536,opted_out,527,True,DE-BW
call_20260519_012429_009711,failed,,insurance_offer,client_045986,not_interested,499,True,RU-NGR
call_20260519_012429_092240,busy,,loan_offer,client_016312,interested,200,True,DE-BW
call_20260519_012445_086592,answered,,loan_offer,client_025700,not_interested,426,False,RU-TA
call_20260519_012523_057371,failed,,loan_offer,client_002883,interested,315,True,DE-HE
call_20260519_012545_018420,failed,,credit_card_offer,client_001033,callback_requested,233,True,RU-NGR
call_20260519_012636_073550,failed,,deposit_offer,client_037188,callback_requested,50,False,DE-HE
call_20260519_012804_011433,answered,,loan_offer,client_030806,not_interested,99,False,DE-NW
call_20260519_012808_030975,answered,,credit_card_offer,client_012979,callback_requested,296,True,DE-BE
call_20260519_012809_075349,answered,,loan_offer,client_033251,interested,378,True,DE-BY
call_20260519_012813_070003,failed,,deposit_offer,client_023187,opted_out,182,True,RU-NGR
call_20260519_012850_073124,busy,,credit_card_offer,client_000033,opted_out,565,False,DE-BY
call_20260519_012911_006931,failed,,insurance_offer,client_021099,opted_out,81,False,RU-KR
call_20260519_012921_044665,no_answer,,loan_offer,client_002330,not_interested,542,False,DE-BW
call_20260519_012929_050888,busy,,credit_card_offer,client_040864,callback_requested,509,False,RU-KR
call_20260519_012945_061835,busy,,loan_offer,client_037707,interested,121,False,RU-TA
call_20260519_013000_041728,busy,,deposit_offer,client_039089,callback_requested,225,True,RU-SPE
call_20260519_013052_057247,answered,,loan_offer,client_001267,interested,579,False,DE-HE
call_20260519_013100_011273,failed,,loan_offer,client_016322,callback_requested,473,False,DE-NW
call_20260519_013111_090023,busy,,credit_card_offer,client_039684,interested,493,False,DE-BE
call_20260519_013158_012537,no_answer,,credit_card_offer,client_012080,callback_requested,390,True,RU-TA
call_20260519_013219_079837,failed,,loan_offer,client_014765,opted_out,317,False,RU-TA
call_20260519_013242_052319,answered,,insurance_offer,client_002710,opted_out,316,True,DE-BY
call_20260519_013243_064674,answered,,loan_offer,client_043406,callback_requested,20,False,DE-BY
call_20260519_013307_023884,answered,,credit_card_offer,client_030253,not_interested,356,True,RU-NGR
call_20260519_013328_005068,busy,,credit_card_offer,client_031580,interested,541,False,DE-HE
call_20260519_013339_036445,busy,,credit_card_offer,client_025549,opted_out,139,True,DE-BE
call_20260519_013343_018071,no_answer,,deposit_offer,client_010626,not_interested,581,False,RU-MOW
call_20260519_013408_060870,busy,,credit_card_offer,client_049428,callback_requested,201,True,RU-TA
call_20260519_013531_009564,answered,,deposit_offer,client_033578,interested,448,True,RU-SPE
call_20260519_013549_042162,failed,,credit_card_offer,client_036493,callback_requested,25,True,DE-BE
call_20260519_013554_057766,busy,,insurance_offer,client_035064,not_interested,252,True,RU-NGR
call_20260519_013631_023872,answered,,insurance_offer,client_022979,not_interested,518,False,RU-MOW
call_20260519_013652_086880,answered,,insurance_offer,client_013095,not_interested,159,True,RU-SPE
call_20260519_013715_055206,failed,,deposit_offer,client_046196,opted_out,138,True,RU-MOW
call_20260519_013744_012152,busy,,credit_card_offer,client_005125,interested,262,False,RU-NGR
call_20260519_013744_017640,answered,,credit_card_offer,client_007199,callback_requested,327,False,RU-MOW
call_20260519_013748_075757,busy,,loan_offer,client_040943,interested,189,True,RU-NGR
call_20260519_013841_069189,answered,,loan_offer,client_017067,not_interested,525,False,RU-KR
call_20260519_013853_089507,no_answer,,insurance_offer,client_046975,not_interested,170,False,DE-BE
call_20260519_013902_014508,no_answer,,loan_offer,client_043328,not_interested,546,True,DE-HE
call_20260519_013944_072008,no_answer,,deposit_offer,client_046545,callback_requested,239,True,DE-BW
call_20260519_013953_004733,no_answer,,insurance_offer,client_020157,opted_out,431,True,RU-SPE
call_20260519_014007_061523,busy,,deposit_offer,client_038316,callback_requested,351,True,DE-HE
call_20260519_014023_033145,failed,,loan_offer,client_037005,callback_requested,218,False,DE-HE
call_20260519_014033_029916,failed,,loan_offer,client_040565,interested,498,False,DE-BE
call_20260519_014054_083223,busy,,deposit_offer,client_008352,not_interested,157,False,DE-BW
call_20260519_014056_063091,failed,,credit_card_offer,client_036488,interested,151,False,RU-KR
call_20260519_014130_068170,failed,,deposit_offer,client_034678,opted_out,296,False,RU-KR
call_20260519_014136_059978,busy,,loan_offer,client_017031,interested,468,True,DE-BE
call_20260519_014218_047167,answered,,insurance_offer,client_033567,opted_out,317,True,RU-MOW
call_20260519_014306_053351,no_answer,,loan_offer,client_047168,not_interested,293,False,DE-NW
call_20260519_014355_056772,failed,,credit_card_offer,client_026364,opted_out,253,False,RU-MOW
call_20260519_014437_053702,answered,,insurance_offer,client_008046,callback_requested,72,False,DE-HE
call_20260519_014441_080257,busy,,credit_card_offer,client_045968,opted_out,590,True,RU-MOW
call_20260519_014441_085993,answered,,insurance_offer,client_042161,opted_out,546,False,DE-BY
call_20260519_014536_044017,answered,,credit_card_offer,client_009460,interested,506,True,DE-NW
call_20260519_014648_061060,failed,,credit_card_offer,client_003965,callback_requested,342,True,RU-MOW
call_20260519_014722_051799,no_answer,,deposit_offer,client_013151,not_interested,328,False,DE-BE
call_20260519_014740_029162,no_answer,,loan_offer,client_036130,not_interested,405,True,DE-BW
call_20260519_014742_089591,answered,,deposit_offer,client_005362,interested,394,False,DE-BE
call_20260519_014752_083835,failed,,loan_offer,client_043259,opted_out,545,True,RU-MOW
call_20260519_014841_042894,answered,,deposit_offer,client_033208,interested,116,True,DE-BW
call_20260519_015004_081575,failed,,insurance_offer,client_010830,callback_requested,500,True,DE-HE
call_20260519_015006_011079,failed,,deposit_offer,client_047309,interested,432,True,RU-NGR
call_20260519_015018_019750,no_answer,,loan_offer,client_000151,opted_out,114,False,DE-BY
call_20260519_015025_046779,busy,,deposit_offer,client_022326,interested,42,True,DE-BY
call_20260519_015059_031899,busy,,deposit_offer,client_015009,not_interested,530,False,RU-MOW
call_20260519_015147_008313,answered,,insurance_offer,client_043503,interested,521,False,RU-KR
call_20260519_015153_044685,answered,,loan_offer,client_021724,opted_out,170,True,DE-NW
call_20260519_015222_049210,busy,,loan_offer,client_010515,not_interested,201,False,DE-BY
call_20260519_015235_020897,no_answer,,insurance_offer,client_027488,opted_out,76,True,RU-NGR
call_20260519_015314_087644,answered,,loan_offer,client_036134,interested,423,False,DE-HE
call_20260519_015339_052786,busy,,credit_card_offer,client_039525,callback_requested,461,True,DE-NW
call_20260519_015344_022041,answered,,loan_offer,client_045099,not_interested,382,True,RU-SPE
call_20260519_015352_028726,busy,,loan_offer,client_040031,callback_requested,444,False,RU-NGR
call_20260519_015549_091333,answered,,insurance_offer,client_021735,not_interested,574,False,RU-NGR
call_20260519_015643_048412,failed,,loan_offer,client_007020,callback_requested,146,False,RU-KR
call_20260519_015745_075476,answered,,insurance_offer,client_027467,interested,263,True,DE-HE
call_20260519_015814_024766,busy,,deposit_offer,client_021516,opted_out,56,True,RU-TA
call_20260519_015845_058462,no_answer,,insurance_offer,client_016353,opted_out,111,False,RU-NGR
call_20260519_015916_022833,answered,,deposit_offer,client_012029,opted_out,494,False,DE-NW
call_20260519_015932_025901,no_answer,,deposit_offer,client_016601,callback_requested,480,False,DE-HE
call_20260519_020210_046163,answered,,loan_offer,client_037103,opted_out,318,False,RU-NGR
call_20260519_020250_086280,failed,,insurance_offer,client_001851,callback_requested,334,True,RU-MOW
call_20260519_020346_016400,busy,,deposit_offer,client_038838,callback_requested,75,True,RU-SPE
call_20260519_020447_063698,answered,,credit_card_offer,client_015253,opted_out,236,False,DE-BE
call_20260519_020521_061430,failed,,deposit_offer,client_013059,not_interested,61,True,RU-TA
call_20260519_020524_024020,failed,,loan_offer,client_049690,interested,578,True,RU-TA
call_20260519_020538_026560,no_answer,,deposit_offer,client_046766,callback_requested,439,True,DE-HE
call_20260519_020549_030093,answered,,deposit_offer,client_046644,opted_out,134,True,DE-BE
call_20260519_020603_038920,no_answer,,loan_offer,client_045389,callback_requested,28,True,DE-HE
call_20260519_020619_003742,answered,,loan_offer,client_033016,interested,183,True,RU-MOW
call_20260519_020651_032455,failed,,deposit_offer,client_025059,interested,274,True,DE-NW
call_20260519_020656_021312,no_answer,,loan_offer,client_031899,interested,45,True,RU-KR
call_20260519_020717_065026,answered,,credit_card_offer,client_030839,callback_requested,75,True,DE-HE
call_20260519_020810_035310,busy,,loan_offer,client_045984,not_interested,504,False,DE-NW
call_20260519_020822_088702,no_answer,,credit_card_offer,client_048251,callback_requested,581,False,RU-SPE
call_20260519_020856_079580,busy,,insurance_offer,client_030104,opted_out,45,False,RU-TA
call_20260519_020936_072896,answered,,deposit_offer,client_037467,opted_out,367,True,RU-NGR
call_20260519_020937_009757,busy,,loan_offer,client_047097,not_interested,152,True,RU-SPE
call_20260519_021143_066276,busy,,loan_offer,client_004405,callback_requested,175,False,RU-SPE
call_20260519_021145_075808,no_answer,,loan_offer,client_037703,interested,558,False,RU-TA
call_20260519_021227_049487,no_answer,,deposit_offer,client_031124,callback_requested,321,True,RU-KR
call_20260519_021250_052005,answered,,insurance_offer,client_041869,opted_out,413,True,DE-NW
call_20260519_021303_001452,failed,,loan_offer,client_032186,not_interested,21,True,RU-MOW
call_20260519_021335_051338,answered,,credit_card_offer,client_031005,opted_out,441,True,RU-NGR
call_20260519_021345_070379,busy,,deposit_offer,client_023964,opted_out,577,False,DE-HE
call_20260519_021605_009250,busy,,insurance_offer,client_048880,not_interested,207,False,RU-MOW
call_20260519_021623_071586,answered,,loan_offer,client_001075,callback_requested,524,False,RU-MOW
call_20260519_021650_063453,failed,,credit_card_offer,client_020548,interested,382,True,RU-KR
call_20260519_021720_075527,failed,,insurance_offer,client_006667,opted_out,89,True,DE-BY
call_20260519_021800_076718,failed,,deposit_offer,client_037887,opted_out,583,False,DE-BY
call_20260519_021808_025419,no_answer,,credit_card_offer,client_035940,not_interested,90,True,RU-MOW
call_20260519_021836_021111,no_answer,,loan_offer,client_036466,callback_requested,267,False,DE-BE
call_20260519_021856_089113,answered,,credit_card_offer,client_022341,interested,344,False,RU-NGR
call_20260519_021907_000191,busy,,loan_offer,client_015201,interested,302,True,DE-BE
call_20260519_021914_087164,answered,,credit_card_offer,client_005011,not_interested,350,True,RU-NGR
call_20260519_022117_039754,no_answer,,deposit_offer,client_003932,not_interested,495,False,RU-SPE
call_20260519_022136_018922,no_answer,,loan_offer,client_013569,interested,393,False,RU-MOW
call_20260519_022207_024184,failed,,insurance_offer,client_022563,not_interested,114,True,DE-BY
call_20260519_022214_016791,answered,,insurance_offer,client_043322,interested,53,True,RU-SPE
call_20260519_022418_077757,answered,,insurance_offer,client_002100,not_interested,403,True,RU-KR
call_20260519_022433_076885,busy,,credit_card_offer,client_041763,opted_out,285,True,RU-KR
call_20260519_022527_089234,busy,,deposit_offer,client_009124,callback_requested,259,True,DE-HE
call_20260519_022530_035518,failed,,insurance_offer,client_035123,interested,60,False,DE-BY
call_20260519_022543_029758,answered,,deposit_offer,client_045187,interested,138,False,RU-KR
call_20260519_022548_054864,no_answer,,deposit_offer,client_049900,not_interested,306,True,RU-MOW
call_20260519_022608_011466,failed,,credit_card_offer,client_029379,not_interested,529,True,RU-SPE
call_20260519_022621_005108,no_answer,,deposit_offer,client_023462,callback_requested,426,False,DE-BY
call_20260519_022750_054073,failed,,loan_offer,client_042677,opted_out,549,False,RU-SPE
call_20260519_022753_053326,busy,,loan_offer,client_017532,opted_out,421,True,DE-BE
call_20260519_022753_056104,no_answer,,insurance_offer,client_048034,interested,138,True,RU-SPE
call_20260519_022805_081738,failed,,insurance_offer,client_009600,callback_requested,566,True,DE-BW
call_20260519_022806_044369,no_answer,,loan_offer,client_045623,interested,469,True,DE-BY
call_20260519_022821_075434,failed,,credit_card_offer,client_031360,opted_out,310,True,RU-SPE
call_20260519_023036_087760,busy,,insurance_offer,client_000384,opted_out,15,False,RU-NGR
call_20260519_023038_008350,no_answer,,credit_card_offer,client_010634,interested,439,False,DE-HE
call_20260519_023042_037493,failed,,loan_offer,client_025993,opted_out,430,False,RU-NGR
